rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months
odds_30_500_score>=0.5_expected>=0_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3586020,-403780,0.8987969321770515,0.8937365281467743,367,0.009198456062960549,0.027583615182262308,0.5848867826347649,0.5000000026788737,101.60559175898541,97.2,5843.470092781811,20190,0.005630197266049827,0.7475539811066126,0.8960944075786103,6,0
odds_30_500_score>=0.5_expected>=500_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3586020,-403780,0.8987969321770515,0.8937365281467743,367,0.009198456062960549,0.027583615182262308,0.5848867826347649,0.5000000026788737,101.60559175898541,97.2,5843.470092781811,20190,0.005630197266049827,0.7475539811066126,0.8960944075786103,6,0
odds_30_500_score>=0.5_expected>=1000_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3586020,-403780,0.8987969321770515,0.8937365281467743,367,0.009198456062960549,0.027583615182262308,0.5848867826347649,0.5000000026788737,101.60559175898541,97.2,5843.470092781811,20190,0.005630197266049827,0.7475539811066126,0.8960944075786103,6,0
odds_30_500_score>=0.5_expected>=1500_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3586020,-403780,0.8987969321770515,0.8937365281467743,367,0.009198456062960549,0.027583615182262308,0.5848867826347649,0.5000000026788737,101.60559175898541,97.2,5843.470092781811,20190,0.005630197266049827,0.7475539811066126,0.8960944075786103,6,0
odds_30_500_score>=0.5_expected>=3000_top5_by_direct_expected_return,13294,65845,4.952986309613359,6584500,5991760,-592740,0.9099794973042752,0.8932447414382262,640,0.009719796491760954,0.04814201895591996,0.593214257018172,0.5000000026788737,96.067260991723,94.2,5595.840557622493,110190,0.018390255951506736,0.7617881200244948,0.9078046713841292,6,1
odds_30plus_score>=0.5_expected>=3000_top5_by_direct_expected_return,13294,65845,4.952986309613359,6584500,5991760,-592740,0.9099794973042752,0.8932447414382262,640,0.009719796491760954,0.04814201895591996,0.5932123059375095,0.5000000026788737,96.09905383856025,94.2,5597.426238843202,110190,0.018390255951506736,0.7617881200244948,0.9078046713841292,6,1
odds_30_500_score>=0.6_expected>=3000_top1_by_direct_expected_return,13244,13244,1.0,1324400,1195040,-129360,0.9023255813953488,0.8931365146481426,141,0.010646330413772274,0.010646330413772274,0.6486688404116301,0.600012537524648,86.5214663243733,88.95,5590.000106759504,12170,0.010183759539429642,0.6358231707317074,0.8960902096471358,6,2
odds_30plus_score>=0.6_expected>=3000_top1_by_direct_expected_return,13244,13244,1.0,1324400,1195040,-129360,0.9023255813953488,0.8931365146481426,141,0.010646330413772274,0.010646330413772274,0.6486688404116301,0.600012537524648,86.5214663243733,88.95,5590.000106759504,12170,0.010183759539429642,0.6358231707317074,0.8960902096471358,6,2
odds_30plus_score>=0.5_expected>=3000_top3_by_direct_expected_return,13294,39775,2.991951256205807,3977500,3569740,-407760,0.8974833438089252,0.8924072910119422,364,0.009151477058453802,0.02738077328117948,0.5845957799648795,0.5000000026788737,101.84614456316783,97.3,5855.767972012218,20190,0.00565587409727319,0.7353955375253549,0.8945308402243014,6,0
odds_30plus_score>=0.5_expected>=2000_top3_by_direct_expected_return,13305,39897,2.9986471251409244,3989700,3577930,-411770,0.8967917387272226,0.8917312078602401,366,0.009173622076847883,0.027508455467869224,0.5848807549507011,0.5000000026788737,101.65998195353033,97.2,5846.163109622774,20190,0.005642927614570436,0.7339068825910932,0.8938434202121631,6,0
odds_30plus_score>=0.5_expected>=0_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3577930,-411870,0.8967692616171237,0.8917088575868465,366,0.009173392149982456,0.027508455467869224,0.5848792366562208,0.5000000026788737,101.6583638277608,97.2,5846.065335402096,20190,0.005642927614570436,0.7339068825910932,0.8938198911593571,6,0
odds_30plus_score>=0.5_expected>=500_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3577930,-411870,0.8967692616171237,0.8917088575868465,366,0.009173392149982456,0.027508455467869224,0.5848792366562208,0.5000000026788737,101.6583638277608,97.2,5846.065335402096,20190,0.005642927614570436,0.7339068825910932,0.8938198911593571,6,0
odds_30plus_score>=0.5_expected>=1000_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3577930,-411870,0.8967692616171237,0.8917088575868465,366,0.009173392149982456,0.027508455467869224,0.5848792366562208,0.5000000026788737,101.6583638277608,97.2,5846.065335402096,20190,0.005642927614570436,0.7339068825910932,0.8938198911593571,6,0
odds_30plus_score>=0.5_expected>=1500_top3_by_direct_expected_return,13305,39898,2.9987222848553174,3989800,3577930,-411870,0.8967692616171237,0.8917088575868465,366,0.009173392149982456,0.027508455467869224,0.5848792366562208,0.5000000026788737,101.6583638277608,97.2,5846.065335402096,20190,0.005642927614570436,0.7339068825910932,0.8938198911593571,6,0
odds_30_500_score>=0.5_expected>=2000_top5_by_direct_expected_return,13305,66392,4.990003757985719,6639200,6030330,-608870,0.9082916616459814,0.8916947825039161,650,0.00979033618508254,0.04885381435550545,0.5941556433098525,0.5000000026788737,95.59962194240269,94.1,5572.227836978306,110190,0.018272631846018378,0.7631168304792786,0.9061328555663851,6,0
odds_30plus_score>=0.5_expected>=2000_top5_by_direct_expected_return,13305,66392,4.990003757985719,6639200,6030330,-608870,0.9082916616459814,0.8916947825039161,650,0.00979033618508254,0.04885381435550545,0.5941537083040354,0.5000000026788737,95.63115284974093,94.1,5573.800453859519,110190,0.018272631846018378,0.7631168304792786,0.9061328555663851,6,0
odds_30_500_score>=0.5_expected>=0_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.594154591213976,0.5000000026788737,95.59874083111171,94.1,5572.173206812717,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30_500_score>=0.5_expected>=500_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.594154591213976,0.5000000026788737,95.59874083111171,94.1,5572.173206812717,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30_500_score>=0.5_expected>=1000_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.594154591213976,0.5000000026788737,95.59874083111171,94.1,5572.173206812717,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30_500_score>=0.5_expected>=1500_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.594154591213976,0.5000000026788737,95.59874083111171,94.1,5572.173206812717,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30plus_score>=0.5_expected>=0_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.5941526562373035,0.5000000026788737,95.63027126353681,94.1,5573.745800007443,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30plus_score>=0.5_expected>=500_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.5941526562373035,0.5000000026788737,95.63027126353681,94.1,5573.745800007443,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30plus_score>=0.5_expected>=1000_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.5941526562373035,0.5000000026788737,95.63027126353681,94.1,5573.745800007443,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30plus_score>=0.5_expected>=1500_top5_by_direct_expected_return,13305,66393,4.990078917700113,6639300,6030330,-608970,0.9082779811124667,0.8916813519497537,650,0.009790188724714955,0.04885381435550545,0.5941526562373035,0.5000000026788737,95.63027126353681,94.1,5573.745800007443,110190,0.018272631846018378,0.7631168304792786,0.9061185526977567,6,0
odds_30_500_score>=0.5_expected>=5000_top3_by_direct_ticket_score,12136,33244,2.739288068556361,3324400,2972480,-351920,0.894140295993262,0.8898929130068584,350,0.010528215617855854,0.02883981542518128,0.6384296988063737,0.5000251660170684,87.40218686078691,85.9,5532.359477074715,14120,0.004750242221982991,0.7867828229496656,0.8928406692277089,6,1
odds_50_500_score>=0.5_expected>=5000_top3_by_direct_ticket_score,12136,33244,2.739288068556361,3324400,2972480,-351920,0.894140295993262,0.8898929130068584,350,0.010528215617855854,0.02883981542518128,0.6384296988063737,0.5000251660170684,87.40218686078691,85.9,5532.359477074715,14120,0.004750242221982991,0.7867828229496656,0.8928406692277089,6,1
odds_50_1000_score>=0.5_expected>=5000_top3_by_direct_ticket_score,12136,33244,2.739288068556361,3324400,2972480,-351920,0.894140295993262,0.8898929130068584,350,0.010528215617855854,0.02883981542518128,0.6384296988063737,0.5000251660170684,87.40218686078691,85.9,5532.359477074715,14120,0.004750242221982991,0.7867828229496656,0.8928406692277089,6,1
odds_30plus_score>=0.5_expected>=5000_top3_by_direct_ticket_score,12136,33244,2.739288068556361,3324400,2972480,-351920,0.894140295993262,0.8898929130068584,350,0.010528215617855854,0.02883981542518128,0.6384296988063737,0.5000251660170684,87.40218686078691,85.9,5532.359477074715,14120,0.004750242221982991,0.7867828229496656,0.8928406692277089,6,1
odds_50plus_score>=0.5_expected>=5000_top3_by_direct_ticket_score,12136,33244,2.739288068556361,3324400,2972480,-351920,0.894140295993262,0.8898929130068584,350,0.010528215617855854,0.02883981542518128,0.6384296988063737,0.5000251660170684,87.40218686078691,85.9,5532.359477074715,14120,0.004750242221982991,0.7867828229496656,0.8928406692277089,6,1
odds_30_500_score>=0.6_expected>=2000_top1_by_direct_expected_return,13294,13294,1.0,1329400,1195040,-134360,0.8989318489544156,0.8897773431623288,141,0.010606288551226117,0.010606288551226117,0.6488692123506417,0.600012537524648,86.34354596058373,88.9,5579.233180093114,12170,0.010183759539429642,0.633248987854251,0.8926484937786453,6,2
odds_30plus_score>=0.6_expected>=2000_top1_by_direct_expected_return,13294,13294,1.0,1329400,1195040,-134360,0.8989318489544156,0.8897773431623288,141,0.010606288551226117,0.010606288551226117,0.6488692123506417,0.600012537524648,86.34354596058373,88.9,5579.233180093114,12170,0.010183759539429642,0.633248987854251,0.8926484937786453,6,2
odds_30_500_score>=0.7_expected>=3000_top2_by_direct_expected_return,12822,24958,1.9464982062080798,2495800,2229910,-265890,0.893465021235676,0.8897507813126052,387,0.015506050164275984,0.030182498830135705,0.7335962814157813,0.7000095217138618,59.91445227983011,60.1,4382.398036825164,9270,0.00415711844872663,0.6510638297872341,0.8936554699323763,6,2
odds_30plus_score>=0.7_expected>=3000_top2_by_direct_expected_return,12822,24958,1.9464982062080798,2495800,2229910,-265890,0.893465021235676,0.8897507813126052,387,0.015506050164275984,0.030182498830135705,0.7335962814157813,0.7000095217138618,59.91445227983011,60.1,4382.398036825164,9270,0.00415711844872663,0.6510638297872341,0.8936554699323763,6,2
odds_30_500_score>=0.6_expected>=0_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_30_500_score>=0.6_expected>=500_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_30_500_score>=0.6_expected>=1000_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_30_500_score>=0.6_expected>=1500_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_30plus_score>=0.6_expected>=0_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_30plus_score>=0.6_expected>=500_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_30plus_score>=0.6_expected>=1000_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_30plus_score>=0.6_expected>=1500_top1_by_direct_expected_return,13295,13295,1.0,1329500,1195040,-134460,0.8988642346746898,0.8897104174501692,141,0.010605490786009779,0.010605490786009779,0.6488666480414477,0.600012537524648,86.33942835652502,88.9,5578.959653298094,12170,0.010183759539429642,0.633248987854251,0.8925909686219811,6,2
odds_100_1000_score>=0.5_expected>=0_top2_by_direct_expected_return,9434,16406,1.7390290438838245,1640600,1476480,-164120,0.8999634280141412,0.8876569547726442,122,0.007436303791295867,0.012931948272206912,0.5365947079186599,0.5000000026788737,121.15510788735828,116.3,6484.598776816813,20190,0.013674414824447334,0.7267574530732426,0.8968874705798201,6,1
odds_100_1000_score>=0.5_expected>=500_top2_by_direct_expected_return,9434,16406,1.7390290438838245,1640600,1476480,-164120,0.8999634280141412,0.8876569547726442,122,0.007436303791295867,0.012931948272206912,0.5365947079186599,0.5000000026788737,121.15510788735828,116.3,6484.598776816813,20190,0.013674414824447334,0.7267574530732426,0.8968874705798201,6,1
odds_100_1000_score>=0.5_expected>=1000_top2_by_direct_expected_return,9434,16406,1.7390290438838245,1640600,1476480,-164120,0.8999634280141412,0.8876569547726442,122,0.007436303791295867,0.012931948272206912,0.5365947079186599,0.5000000026788737,121.15510788735828,116.3,6484.598776816813,20190,0.013674414824447334,0.7267574530732426,0.8968874705798201,6,1
odds_100_1000_score>=0.5_expected>=1500_top2_by_direct_expected_return,9434,16406,1.7390290438838245,1640600,1476480,-164120,0.8999634280141412,0.8876569547726442,122,0.007436303791295867,0.012931948272206912,0.5365947079186599,0.5000000026788737,121.15510788735828,116.3,6484.598776816813,20190,0.013674414824447334,0.7267574530732426,0.8968874705798201,6,1
odds_100_1000_score>=0.5_expected>=2000_top2_by_direct_expected_return,9434,16406,1.7390290438838245,1640600,1476480,-164120,0.8999634280141412,0.8876569547726442,122,0.007436303791295867,0.012931948272206912,0.5365947079186599,0.5000000026788737,121.15510788735828,116.3,6484.598776816813,20190,0.013674414824447334,0.7267574530732426,0.8968874705798201,6,1
odds_100_1000_score>=0.5_expected>=3000_top2_by_direct_expected_return,9434,16406,1.7390290438838245,1640600,1476480,-164120,0.8999634280141412,0.8876569547726442,122,0.007436303791295867,0.012931948272206912,0.5365947079186599,0.5000000026788737,121.15510788735828,116.3,6484.598776816813,20190,0.013674414824447334,0.7267574530732426,0.8968874705798201,6,1
odds_100_1000_score>=0.5_expected>=5000_top2_by_direct_expected_return,9434,16406,1.7390290438838245,1640600,1476480,-164120,0.8999634280141412,0.8876569547726442,122,0.007436303791295867,0.012931948272206912,0.5365947079186599,0.5000000026788737,121.15510788735828,116.3,6484.598776816813,20190,0.013674414824447334,0.7267574530732426,0.8968874705798201,6,1
