rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,race_score,month,day,expected_return
high_odds_v1_top2,8720260220020001,7-9-5,2026-02-21,104.0,10400,0,21160.0,75.0,0.0,0.5663910305931813,5890.466718169086,27,380,0.7239462680520988,2026-02,2026-02-21,5890.466718169086
high_odds_v1_top2,8720260220020001,7-9-2,2026-02-21,112.5,11250,0,21160.0,75.0,0.0,0.5465414503185423,6148.591316083601,28,355,0.7239462680520988,2026-02,2026-02-21,6148.591316083601
high_odds_v1_top2,8720260220020002,1-9-2,2026-02-21,112.8,11280,0,28130.0,99.0,0.0,0.5158250628217205,5818.506708629007,26,372,0.6155839998423781,2026-02,2026-02-21,5818.506708629006
high_odds_v1_top2,8720260220020002,2-9-6,2026-02-21,103.7,10370,0,28130.0,99.0,0.0,0.5002398131946514,5187.486862828535,27,410,0.6155839998423781,2026-02,2026-02-21,5187.486862828535
high_odds_v1_top2,8720260220020003,7-5-2,2026-02-21,101.1,10110,0,35410.0,109.0,0.0,0.533109569232992,5389.737744945549,35,432,0.6203044603844258,2026-02,2026-02-21,5389.737744945549
high_odds_v1_top2,8720260220020003,1-7-2,2026-02-21,113.9,11390,0,35410.0,109.0,0.0,0.5058442352761932,5761.5658397958405,36,405,0.6203044603844258,2026-02,2026-02-21,5761.5658397958405
high_odds_v1_top2,8720260220020004,7-5-8,2026-02-21,104.2,10420,0,63550.0,143.0,0.0,0.5412004881900944,5639.309086940783,27,366,0.5212161151498566,2026-02,2026-02-21,5639.309086940783
high_odds_v1_top2,8720260220020004,7-3-5,2026-02-21,105.9,10590,0,63550.0,143.0,0.0,0.5250704807779129,5560.496391438097,28,372,0.5212161151498566,2026-02,2026-02-21,5560.496391438098
high_odds_v1_top2,8720260220020005,2-6-7,2026-02-21,137.6,13760,0,2550.0,3.0,0.0,0.5880779326658745,8091.952353482433,20,267,0.6920409961077596,2026-02,2026-02-21,8091.952353482432
high_odds_v1_top2,8720260220020005,5-1-2,2026-02-21,113.7,11370,0,2550.0,3.0,0.0,0.5364229994983516,6099.129504296257,23,372,0.6920409961077596,2026-02,2026-02-21,6099.129504296257
high_odds_v1_top2,8720260220020006,5-6-7,2026-02-21,124.1,12410,0,197060.0,441.0,0.0,0.5417901939014358,6723.616306316818,27,232,0.5900679114424555,2026-02,2026-02-21,6723.616306316818
high_odds_v1_top2,8720260220020006,2-4-5,2026-02-21,100.4,10040,0,197060.0,441.0,0.0,0.53775117430446,5399.021790016778,28,317,0.5900679114424555,2026-02,2026-02-21,5399.021790016778
high_odds_v1_top2,8720260220020007,2-1-9,2026-02-21,133.4,13340,0,5060.0,6.0,0.0,0.5532380046085411,7380.194981477938,23,242,0.6740159604809524,2026-02,2026-02-21,7380.194981477939
high_odds_v1_top2,8720260220020007,2-9-4,2026-02-21,101.1,10110,0,5060.0,6.0,0.0,0.5333368891626472,5392.035949434363,24,352,0.6740159604809524,2026-02,2026-02-21,5392.035949434363
high_odds_v1_top2,8720260220020008,6-3-9,2026-02-21,108.5,10850,0,3260.0,5.0,0.0,0.5665267458311422,6146.815192267893,26,342,0.6774998875917028,2026-02,2026-02-21,6146.815192267892
high_odds_v1_top2,8720260220020008,9-5-7,2026-02-21,136.6,13660,0,3260.0,5.0,0.0,0.5291972908431416,7228.834992917315,30,293,0.6774998875917028,2026-02,2026-02-21,7228.834992917314
high_odds_v1_top2,8720260220020009,2-9-5,2026-02-21,108.6,10860,0,2770.0,6.0,0.0,0.5584145447752697,6064.38195625943,22,349,0.6191473462724428,2026-02,2026-02-21,6064.381956259429
high_odds_v1_top2,8720260220020009,1-7-5,2026-02-21,151.2,15120,0,2770.0,6.0,0.0,0.4938581946686304,7467.135903389692,25,293,0.6191473462724428,2026-02,2026-02-21,7467.135903389691
high_odds_v1_top2,8720260220020010,1-8-7,2026-02-21,169.3,16930,0,19550.0,69.0,0.0,0.4237831755610952,7174.649162249341,32,266,0.6634218463379046,2026-02,2026-02-21,7174.649162249342
high_odds_v1_top2,8720260220020010,1-5-8,2026-02-21,136.8,13680,0,19550.0,69.0,0.0,0.4071443592420092,5569.734834430686,34,336,0.6634218463379046,2026-02,2026-02-21,5569.734834430686
high_odds_v1_top2,8720260220020011,1-4-7,2026-02-21,100.2,10020,0,57660.0,174.0,0.0,0.5587698510957778,5598.873907979693,25,393,0.7496621776694915,2026-02,2026-02-21,5598.873907979693
high_odds_v1_top2,8720260220020011,1-3-7,2026-02-21,102.0,10200,0,57660.0,174.0,0.0,0.5110427176269671,5212.635719795064,26,420,0.7496621776694915,2026-02,2026-02-21,5212.635719795064
high_odds_v1_top2,8720260220020012,5-8-1,2026-02-21,127.1,12710,0,189590.0,387.0,0.0,0.4708079594644002,5983.969164792527,22,265,0.7072728248429639,2026-02,2026-02-21,5983.9691647925265
high_odds_v1_top2,8720260220020012,9-2-5,2026-02-21,100.7,10070,0,189590.0,387.0,0.0,0.4705016765005887,4737.951882360929,23,334,0.7072728248429639,2026-02,2026-02-21,4737.951882360929
high_odds_v1_top2,8720260220030001,3-4-7,2026-02-22,127.7,12770,0,3420.0,4.0,0.0,0.5371165259509418,6858.978036393527,32,314,0.5275886781387465,2026-02,2026-02-22,6858.978036393528
high_odds_v1_top2,8720260220030001,3-6-4,2026-02-22,162.9,16290,0,3420.0,4.0,0.0,0.5332517565638938,8686.67111442583,33,237,0.5275886781387465,2026-02,2026-02-22,8686.67111442583
high_odds_v1_top2,8720260220030002,2-7-1,2026-02-22,104.3,10430,0,28810.0,105.0,0.0,0.5532799411008029,5770.709785681374,29,394,0.5312086282575078,2026-02,2026-02-22,5770.709785681374
high_odds_v1_top2,8720260220030002,8-2-5,2026-02-22,127.8,12780,0,28810.0,105.0,0.0,0.5286433357868887,6756.061831356437,30,326,0.5312086282575078,2026-02,2026-02-22,6756.061831356437
high_odds_v1_top2,8720260220030003,9-6-1,2026-02-22,143.9,14390,0,3250.0,6.0,0.0,0.5442309798007952,7831.483799333442,26,330,0.6750528770535045,2026-02,2026-02-22,7831.483799333442
high_odds_v1_top2,8720260220030003,5-1-9,2026-02-22,110.5,11050,0,3250.0,6.0,0.0,0.5424385624825403,5993.946115432071,27,407,0.6750528770535045,2026-02,2026-02-22,5993.946115432071
high_odds_v1_top2,8720260220030004,3-5-2,2026-02-22,104.6,10460,0,25460.0,90.0,0.0,0.5650903500595981,5910.845061623396,17,377,0.6757881894973025,2026-02,2026-02-22,5910.845061623395
high_odds_v1_top2,8720260220030004,3-5-7,2026-02-22,105.7,10570,0,25460.0,90.0,0.0,0.5538972157778028,5854.693570771376,18,379,0.6757881894973025,2026-02,2026-02-22,5854.693570771376
high_odds_v1_top2,8720260220030005,6-3-9,2026-02-22,148.1,14810,0,6620.0,13.0,0.0,0.52377345028551,7757.084798728403,24,241,0.5994928086318102,2026-02,2026-02-22,7757.084798728404
high_odds_v1_top2,8720260220030005,7-3-2,2026-02-22,103.5,10350,0,6620.0,13.0,0.0,0.5184135924070199,5365.580681412656,25,387,0.5994928086318102,2026-02,2026-02-22,5365.580681412655
high_odds_v1_top2,8720260220030006,3-9-2,2026-02-22,109.1,10910,0,3680.0,8.0,0.0,0.6004811098939222,6551.248908942692,26,280,0.6404325697070801,2026-02,2026-02-22,6551.248908942691
high_odds_v1_top2,8720260220030006,9-3-5,2026-02-22,102.6,10260,0,3680.0,8.0,0.0,0.5391935340417423,5532.125659268276,30,344,0.6404325697070801,2026-02,2026-02-22,5532.125659268276
high_odds_v1_top2,8720260220030007,7-9-8,2026-02-22,129.7,12970,0,1970.0,1.0,0.0,0.5100531812869138,6615.389761291272,29,348,0.6267323848810276,2026-02,2026-02-22,6615.3897612912715
high_odds_v1_top2,8720260220030007,3-6-4,2026-02-22,107.9,10790,0,1970.0,1.0,0.0,0.4932929289209093,5322.630703056611,30,424,0.6267323848810276,2026-02,2026-02-22,5322.630703056612
high_odds_v1_top2,8720260220030008,9-4-7,2026-02-22,127.0,12700,0,3670.0,6.0,0.0,0.5672973741367272,7204.676651536435,24,268,0.7673893346665392,2026-02,2026-02-22,7204.676651536435
high_odds_v1_top2,8720260220030008,3-5-7,2026-02-22,122.7,12270,0,3670.0,6.0,0.0,0.5524029021408217,6777.983609267882,25,291,0.7673893346665392,2026-02,2026-02-22,6777.9836092678825
high_odds_v1_top2,8720260220030009,5-6-4,2026-02-22,146.5,14650,0,9480.0,24.0,0.0,0.5099320916345148,7470.5051424456415,25,255,0.5925335423401843,2026-02,2026-02-22,7470.5051424456415
high_odds_v1_top2,8720260220030009,2-5-7,2026-02-22,125.4,12540,0,9480.0,24.0,0.0,0.4851541415267741,6083.832934745748,26,337,0.5925335423401843,2026-02,2026-02-22,6083.8329347457475
high_odds_v1_top2,8720260220030010,3-7-5,2026-02-22,129.3,12930,0,6600.0,16.0,0.0,0.4894479550452272,6328.5620587347885,20,223,0.7352481854849822,2026-02,2026-02-22,6328.5620587347885
high_odds_v1_top2,8720260220030010,3-7-9,2026-02-22,100.1,10010,0,6600.0,16.0,0.0,0.4612339408548893,4616.9517479574415,22,329,0.7352481854849822,2026-02,2026-02-22,4616.9517479574415
high_odds_v1_top2,8720260220030011,5-3-8,2026-02-22,106.9,10690,0,7930.0,20.0,0.0,0.5798267165923797,6198.347600372539,24,318,0.7274078008042547,2026-02,2026-02-22,6198.347600372539
high_odds_v1_top2,8720260220030011,3-1-8,2026-02-22,103.9,10390,0,7930.0,20.0,0.0,0.5190070652998042,5392.483408464966,31,374,0.7274078008042547,2026-02,2026-02-22,5392.4834084649665
high_odds_v1_top2,8720260220030012,4-2-7,2026-02-22,119.8,11980,0,21130.0,107.0,0.0,0.587831333683939,7042.21937753359,8,270,0.7397281822265909,2026-02,2026-02-22,7042.21937753359
high_odds_v1_top2,8720260220030012,2-4-7,2026-02-22,128.4,12840,0,21130.0,107.0,0.0,0.5763326551548773,7400.111292188624,10,253,0.7397281822265909,2026-02,2026-02-22,7400.111292188624
high_odds_v1_top2,8720260220040001,2-5-7,2026-02-23,107.2,10720,0,6210.0,15.0,0.0,0.5370765592351757,5757.460715001083,29,393,0.5881457221161406,2026-02,2026-02-23,5757.460715001084
high_odds_v1_top2,8720260220040001,7-2-9,2026-02-23,114.3,11430,0,6210.0,15.0,0.0,0.5366454710346447,6133.857733925988,30,366,0.5881457221161406,2026-02,2026-02-23,6133.857733925988
high_odds_v1_top2,8720260220040002,1-9-7,2026-02-23,102.3,10230,0,17640.0,65.0,0.0,0.6167125041250964,6308.968917199736,23,371,0.6264012961089757,2026-02,2026-02-23,6308.968917199736
high_odds_v1_top2,8720260220040002,7-4-9,2026-02-23,100.6,10060,0,17640.0,65.0,0.0,0.5875803797150714,5911.0586199336185,26,401,0.6264012961089757,2026-02,2026-02-23,5911.058619933618
high_odds_v1_top2,8720260220040003,7-1-8,2026-02-23,100.7,10070,0,35260.0,139.0,0.0,0.5087267124721342,5122.877994594392,20,330,0.6679737027911181,2026-02,2026-02-23,5122.877994594392
high_odds_v1_top2,8720260220040003,3-6-5,2026-02-23,128.9,12890,0,35260.0,139.0,0.0,0.4932002835378969,6357.351654803491,21,250,0.6679737027911181,2026-02,2026-02-23,6357.351654803491
high_odds_v1_top2,8720260220040004,1-8-7,2026-02-23,121.9,12190,0,102650.0,329.0,0.0,0.579449509521423,7063.489521066147,20,281,0.7687164218643548,2026-02,2026-02-23,7063.489521066147
high_odds_v1_top2,8720260220040004,9-3-4,2026-02-23,106.1,10610,0,102650.0,329.0,0.0,0.5464671029309501,5798.015962097381,22,375,0.7687164218643548,2026-02,2026-02-23,5798.015962097381
high_odds_v1_top2,8720260220040005,9-6-3,2026-02-23,102.7,10270,0,119120.0,271.0,0.0,0.5978906916836402,6140.337403590985,21,379,0.6721654167053097,2026-02,2026-02-23,6140.337403590985
high_odds_v1_top2,8720260220040005,6-5-8,2026-02-23,115.5,11550,0,119120.0,271.0,0.0,0.5755888203412904,6648.050874941905,24,348,0.6721654167053097,2026-02,2026-02-23,6648.050874941904
high_odds_v1_top2,8720260220040006,7-3-5,2026-02-23,113.5,11350,0,327530.0,433.0,0.0,0.5334791345416925,6054.98817704821,29,343,0.6506364689685274,2026-02,2026-02-23,6054.98817704821
high_odds_v1_top2,8720260220040006,2-4-7,2026-02-23,115.0,11500,0,327530.0,433.0,0.0,0.5054559430439582,5812.74334500552,31,360,0.6506364689685274,2026-02,2026-02-23,5812.74334500552
high_odds_v1_top2,8720260220040007,6-3-9,2026-02-23,130.9,13090,0,74350.0,299.0,0.0,0.5572039780716938,7293.800072958471,14,185,0.6437776765011058,2026-02,2026-02-23,7293.800072958472
high_odds_v1_top2,8720260220040007,7-4-9,2026-02-23,104.2,10420,0,74350.0,299.0,0.0,0.5523671600668028,5755.6658078960845,15,337,0.6437776765011058,2026-02,2026-02-23,5755.665807896085
high_odds_v1_top2,8720260220040008,3-5-2,2026-02-23,100.4,10040,0,85530.0,240.0,0.0,0.5462332715896543,5484.182046760129,31,337,0.5440854888633191,2026-02,2026-02-23,5484.182046760129
high_odds_v1_top2,8720260220040008,2-8-6,2026-02-23,139.8,13980,0,85530.0,240.0,0.0,0.4997208214118042,6986.097083337023,34,264,0.5440854888633191,2026-02,2026-02-23,6986.097083337023
high_odds_v1_top2,8720260220040009,9-2-8,2026-02-23,136.2,13620,0,10200.0,22.0,0.0,0.5209132129725933,7094.837960686721,22,216,0.6823310292171795,2026-02,2026-02-23,7094.83796068672
high_odds_v1_top2,8720260220040009,9-7-3,2026-02-23,127.5,12750,0,10200.0,22.0,0.0,0.5000397302325255,6375.5065604647,23,264,0.6823310292171795,2026-02,2026-02-23,6375.5065604647
high_odds_v1_top2,8720260220040010,2-6-1,2026-02-23,109.0,10900,0,5240.0,7.0,0.0,0.599204679851308,6531.331010379257,19,222,0.7556432282209969,2026-02,2026-02-23,6531.331010379257
high_odds_v1_top2,8720260220040010,8-1-6,2026-02-23,119.9,11990,0,5240.0,7.0,0.0,0.5483321032824451,6574.501918356516,20,221,0.7556432282209969,2026-02,2026-02-23,6574.501918356516
high_odds_v1_top2,8720260220040011,5-1-4,2026-02-23,100.5,10050,0,35210.0,104.0,0.0,0.5324353699706891,5350.975468205425,29,353,0.7141469032525021,2026-02,2026-02-23,5350.975468205425
high_odds_v1_top2,8720260220040011,2-5-9,2026-02-23,101.8,10180,0,35210.0,104.0,0.0,0.4706523891069765,4791.241321109022,35,397,0.7141469032525021,2026-02,2026-02-23,4791.241321109021
high_odds_v1_top2,8720260220040012,4-7-8,2026-02-23,135.9,13590,0,1940.0,3.0,0.0,0.4104689528475655,5578.273069198416,20,271,0.689335927032996,2026-02,2026-02-23,5578.273069198415
high_odds_v1_top2,8720260529010010,5-7-6,2026-05-29,153.7,15370,0,85380.0,135.0,0.0,0.482238248622184,7412.001881322969,33,35,0.5122471019761303,2026-05,2026-05-29,7412.001881322968
high_odds_v1_top2,8720260529010010,4-7-6,2026-05-29,123.4,12340,0,85380.0,135.0,0.0,0.465697856488873,5746.711549072693,35,74,0.5122471019761303,2026-05,2026-05-29,5746.711549072693
high_odds_v1_top2,8720260529030011,4-2-1,2026-05-31,129.2,12920,0,9440.0,34.0,0.0,0.5669166230390487,7324.562769664509,31,41,0.4836498789438929,2026-05,2026-05-31,7324.562769664509
high_odds_v1_top2,8720260529030011,5-6-1,2026-05-31,105.0,10500,0,9440.0,34.0,0.0,0.5589664051859944,5869.147254452941,34,72,0.4836498789438929,2026-05,2026-05-31,5869.1472544529415
high_odds_v1_top5,1120260514010001,2-7-5,2026-05-14,162.1,16210,0,5070.0,17.0,0.0,0.504739621513428,8181.829264732668,42,85,0.4967051509271897,2026-05,2026-05-14,8181.829264732667
high_odds_v1_top5,1120260514010001,1-3-9,2026-05-14,196.1,19610,0,5070.0,17.0,0.0,0.4018920404044049,7881.102912330381,57,98,0.4967051509271897,2026-05,2026-05-14,7881.10291233038
high_odds_v1_top5,1120260514010001,5-3-1,2026-05-14,172.3,17230,0,5070.0,17.0,0.0,0.4522077209223913,7791.539031492803,47,104,0.4967051509271897,2026-05,2026-05-14,7791.539031492804
high_odds_v1_top5,1120260514010001,1-9-7,2026-05-14,192.1,19210,0,5070.0,17.0,0.0,0.4055185957384417,7790.012224135466,54,105,0.4967051509271897,2026-05,2026-05-14,7790.012224135464
high_odds_v1_top5,1120260514010001,5-9-2,2026-05-14,184.8,18480,0,5070.0,17.0,0.0,0.4035703795199636,7457.980613528927,56,115,0.4967051509271897,2026-05,2026-05-14,7457.980613528927
high_odds_v1_top5,1120260514010003,3-5-7,2026-05-14,196.8,19680,0,60580.0,122.0,0.0,0.4156601720082946,8180.192185123238,45,100,0.5336436537961381,2026-05,2026-05-14,8180.192185123238
high_odds_v1_top5,1120260514010003,1-9-7,2026-05-14,161.7,16170,0,60580.0,122.0,0.0,0.4407023589937918,7126.157144929614,41,130,0.5336436537961381,2026-05,2026-05-14,7126.1571449296125
high_odds_v1_top5,1120260514010003,2-5-7,2026-05-14,168.5,16850,0,60580.0,122.0,0.0,0.4221454391866297,7113.15065029471,43,131,0.5336436537961381,2026-05,2026-05-14,7113.15065029471
high_odds_v1_top5,1120260514010003,1-3-9,2026-05-14,146.6,14660,0,60580.0,122.0,0.0,0.4346462181337764,6371.913557841162,42,158,0.5336436537961381,2026-05,2026-05-14,6371.9135578411615
high_odds_v1_top5,1120260514010003,5-2-7,2026-05-14,126.4,12640,0,60580.0,122.0,0.0,0.4908561116290196,6204.421250990808,37,162,0.5336436537961381,2026-05,2026-05-14,6204.4212509908075
high_odds_v1_top5,1120260514010004,5-7-2,2026-05-14,191.6,19160,0,2790.0,6.0,0.0,0.4561712405087815,8740.240968148255,43,87,0.5153962838729785,2026-05,2026-05-14,8740.240968148253
high_odds_v1_top5,1120260514010004,7-5-2,2026-05-14,198.3,19830,0,2790.0,6.0,0.0,0.4298127086640983,8523.18601280907,46,95,0.5153962838729785,2026-05,2026-05-14,8523.18601280907
high_odds_v1_top5,1120260514010004,1-3-2,2026-05-14,165.9,16590,0,2790.0,6.0,0.0,0.4843538754448107,8035.430793629409,40,109,0.5153962838729785,2026-05,2026-05-14,8035.430793629409
high_odds_v1_top5,1120260514010004,1-7-5,2026-05-14,184.8,18480,0,2790.0,6.0,0.0,0.4136119853964505,7643.549490126405,48,120,0.5153962838729785,2026-05,2026-05-14,7643.549490126405
high_odds_v1_top5,1120260514010004,1-7-2,2026-05-14,118.7,11870,0,2790.0,6.0,0.0,0.611043266987804,7253.083579145234,35,136,0.5153962838729785,2026-05,2026-05-14,7253.083579145234
high_odds_v1_top5,1120260514010006,5-3-7,2026-05-14,153.8,15380,0,4410.0,10.0,0.0,0.4568240668172655,7025.954147649543,37,150,0.5536335658850543,2026-05,2026-05-14,7025.954147649544
high_odds_v1_top5,1120260514010006,9-3-7,2026-05-14,114.1,11410,0,4410.0,10.0,0.0,0.5616484440775709,6408.408746925084,30,184,0.5536335658850543,2026-05,2026-05-14,6408.4087469250835
high_odds_v1_top5,1120260514010006,9-4-5,2026-05-14,115.4,11540,0,4410.0,10.0,0.0,0.5267043665372136,6078.168389839446,33,204,0.5536335658850543,2026-05,2026-05-14,6078.168389839446
high_odds_v1_top5,1120260514010006,5-3-1,2026-05-14,104.2,10420,0,4410.0,10.0,0.0,0.5716052832041106,5956.127050986833,29,212,0.5536335658850543,2026-05,2026-05-14,5956.127050986833
high_odds_v1_top5,1120260514010006,9-3-2,2026-05-14,117.9,11790,0,4410.0,10.0,0.0,0.4946541731880593,5831.972701887219,35,220,0.5536335658850543,2026-05,2026-05-14,5831.97270188722
high_odds_v1_top5,1120260514010007,7-9-5,2026-05-14,164.9,16490,0,49910.0,96.0,0.0,0.5168545617865342,8522.931723859949,34,82,0.4625236991250618,2026-05,2026-05-14,8522.931723859949
high_odds_v1_top5,1120260514010007,1-7-5,2026-05-14,157.8,15780,0,49910.0,96.0,0.0,0.5077158424986562,8011.755994628795,36,98,0.4625236991250618,2026-05,2026-05-14,8011.755994628796
high_odds_v1_top5,1120260514010007,5-7-8,2026-05-14,185.7,18570,0,49910.0,96.0,0.0,0.4174354397189919,7751.776115581681,43,105,0.4625236991250618,2026-05,2026-05-14,7751.776115581679
high_odds_v1_top5,1120260514010007,1-2-5,2026-05-14,131.4,13140,0,49910.0,96.0,0.0,0.5530948702314024,7267.666594840627,33,119,0.4625236991250618,2026-05,2026-05-14,7267.666594840627
high_odds_v1_top5,1120260514010007,7-5-8,2026-05-14,170.7,17070,0,49910.0,96.0,0.0,0.4218197854809427,7200.463738159691,41,120,0.4625236991250618,2026-05,2026-05-14,7200.46373815969
high_odds_v1_top5,1120260514010009,2-1-7,2026-05-14,130.1,13010,0,860.0,1.0,0.0,0.4305585411867961,5601.566620840218,34,191,0.5553592406380662,2026-05,2026-05-14,5601.566620840216
high_odds_v1_top5,1120260514010009,5-1-2,2026-05-14,123.0,12300,0,860.0,1.0,0.0,0.4469753921768026,5497.797323774672,33,195,0.5553592406380662,2026-05,2026-05-14,5497.797323774672
high_odds_v1_top5,1120260514010009,5-7-3,2026-05-14,101.5,10150,0,860.0,1.0,0.0,0.4712736448487458,4783.427495214771,32,250,0.5553592406380662,2026-05,2026-05-14,4783.42749521477
high_odds_v1_top5,1120260514010010,2-7-9,2026-05-14,152.8,15280,0,8120.0,22.0,0.0,0.4372439161867589,6681.087039333677,31,125,0.4795487196634623,2026-05,2026-05-14,6681.087039333677
high_odds_v1_top5,1120260514010010,7-2-3,2026-05-14,150.5,15050,0,8120.0,22.0,0.0,0.441333397338086,6642.067629938195,30,127,0.4795487196634623,2026-05,2026-05-14,6642.067629938195
high_odds_v1_top5,1120260514010010,1-3-8,2026-05-14,116.8,11680,0,8120.0,22.0,0.0,0.543312805097017,6345.893563533158,25,134,0.4795487196634623,2026-05,2026-05-14,6345.893563533158
high_odds_v1_top5,1120260514010010,7-1-9,2026-05-14,120.8,12080,0,8120.0,22.0,0.0,0.4953135183787265,5983.387302015017,29,150,0.4795487196634623,2026-05,2026-05-14,5983.387302015016
high_odds_v1_top5,1120260514010010,1-3-5,2026-05-14,107.9,10790,0,8120.0,22.0,0.0,0.4961674309547959,5353.646580002248,28,171,0.4795487196634623,2026-05,2026-05-14,5353.646580002248
high_odds_v1_top5,1120260514010011,7-3-2,2026-05-14,190.0,19000,0,9300.0,23.0,0.0,0.445106627064731,8457.02591422989,35,51,0.473622872374173,2026-05,2026-05-14,8457.025914229887
high_odds_v1_top5,1120260514010011,4-2-1,2026-05-14,190.6,19060,0,9300.0,23.0,0.0,0.4425023533009138,8434.094853915418,36,52,0.473622872374173,2026-05,2026-05-14,8434.094853915416
high_odds_v1_top5,1120260514010011,4-5-1,2026-05-14,154.6,15460,0,9300.0,23.0,0.0,0.5344809604520603,8263.075648588852,27,55,0.473622872374173,2026-05,2026-05-14,8263.07564858885
high_odds_v1_top5,1120260514010011,4-5-2,2026-05-14,188.6,18860,0,9300.0,23.0,0.0,0.4253555586895884,8022.205836885638,41,59,0.473622872374173,2026-05,2026-05-14,8022.205836885637
high_odds_v1_top5,1120260514010011,5-3-7,2026-05-14,191.0,19100,0,9300.0,23.0,0.0,0.405709828003327,7749.057714863547,46,65,0.473622872374173,2026-05,2026-05-14,7749.057714863546
